gene	LSH1LSH2_OE
MtrunA17_Chr4g0010741	0
MtrunA17_Chr4g0010751	0
MtrunA17_Chr4g0010791	0
MtrunA17_Chr4g0010831	0
MtrunA17_Chr4g0010841	0
MtrunA17_Chr4g0010851	0
MtrunA17_Chr4g0010861	0
MtrunA17_Chr4g0010871	0
MtrunA17_Chr4g0010881	0
MtrunA17_Chr4g0010921	-0.740675726336543
MtrunA17_Chr4g0010941	0
MtrunA17_Chr4g0010991	0
MtrunA17_Chr4g0011041	0
MtrunA17_Chr4g0011061	0
MtrunA17_Chr4g0011081	7.88110187851582
MtrunA17_Chr4g0011121	2.7151462860097
MtrunA17_Chr4g0011131	0.967828017856037
MtrunA17_Chr4g0011241	-4.19730015090391
MtrunA17_Chr4g0011261	0
MtrunA17_Chr4g0011291	0
MtrunA17_Chr4g0011301	0
MtrunA17_Chr4g0011421	0
MtrunA17_Chr4g0011471	0
MtrunA17_Chr4g0011481	0
MtrunA17_Chr4g0011501	0
MtrunA17_Chr4g0011551	-1.69120086773055
MtrunA17_Chr4g0011561	-0.604290320254581
MtrunA17_Chr4g0011571	-0.934526054943705
MtrunA17_Chr4g0011591	0
MtrunA17_Chr4g0011741	0
MtrunA17_Chr4g0011771	-3.35524972919804
MtrunA17_Chr4g0011791	-0.601439138831221
MtrunA17_Chr4g0011821	-1.2134314212976
MtrunA17_Chr4g0011831	0
MtrunA17_Chr4g0011921	-0.790254582179213
MtrunA17_Chr4g0011971	0
MtrunA17_Chr4g0012031	0
MtrunA17_Chr4g0012061	0
MtrunA17_Chr4g0012071	0
MtrunA17_Chr4g0012121	0
MtrunA17_Chr4g0012141	-2.14563182601701
MtrunA17_Chr4g0012151	-1.66427923790788
MtrunA17_Chr4g0012291	-0.985940354213186
MtrunA17_Chr4g0012371	-1.23655667590895
MtrunA17_Chr4g0012421	6.09643028846921
MtrunA17_Chr4g0012501	0
MtrunA17_Chr4g0012511	0
MtrunA17_Chr4g0012521	0
MtrunA17_Chr4g0012531	0
MtrunA17_Chr4g0012611	-1.40457550983892
MtrunA17_Chr4g0012691	0
MtrunA17_Chr4g0012811	0
MtrunA17_Chr4g0012821	0
MtrunA17_Chr4g0012841	0.792834587623177
MtrunA17_Chr4g0012851	0
MtrunA17_Chr4g0012861	0
MtrunA17_Chr4g0012881	0
MtrunA17_Chr4g0012941	0
MtrunA17_Chr4g0012951	6.25320102113922
MtrunA17_Chr4g0012961	6.27894668520285
MtrunA17_Chr4g0012991	6.61845094708675
MtrunA17_Chr4g0013001	7.47082460522937
MtrunA17_Chr4g0013031	0
MtrunA17_Chr4g0013051	0
MtrunA17_Chr4g0013081	0
MtrunA17_Chr4g0013091	0
MtrunA17_Chr4g0013131	2.16643653818539
MtrunA17_Chr4g0013151	0
MtrunA17_Chr4g0013171	-2.57336626482049
MtrunA17_Chr4g0013181	-2.31690980201931
MtrunA17_Chr4g0013191	0
MtrunA17_Chr4g0013201	0
MtrunA17_Chr4g0013211	0
MtrunA17_Chr4g0013241	0
MtrunA17_Chr4g0013271	0
MtrunA17_Chr4g0013291	0
MtrunA17_Chr4g0013351	0
MtrunA17_Chr4g0013371	-0.973638752570439
MtrunA17_Chr4g0013381	0
MtrunA17_Chr4g0013391	-0.817528990705765
MtrunA17_Chr4g0013401	0.657590797573162
MtrunA17_Chr4g0013411	0
MtrunA17_Chr4g0013421	0
MtrunA17_Chr4g0013531	0.626177011496161
MtrunA17_Chr4g0013561	1.1509136591126
MtrunA17_Chr4g0013571	0
MtrunA17_Chr4g0013581	0
MtrunA17_Chr4g0013601	0
MtrunA17_Chr4g0013621	0
MtrunA17_Chr4g0013721	0
MtrunA17_Chr4g0013751	0
MtrunA17_Chr4g0013761	0
MtrunA17_Chr4g0013791	0
MtrunA17_Chr4g0013821	-0.640523649840144
MtrunA17_Chr4g0013831	0
MtrunA17_Chr4g0013841	0
MtrunA17_Chr4g0013861	-0.60411595191249
MtrunA17_Chr4g0013971	0
MtrunA17_Chr4g0014051	0
MtrunA17_Chr4g0014061	0
MtrunA17_Chr4g0014101	0
MtrunA17_Chr4g0014151	5.35379750280171
MtrunA17_Chr4g0014201	0
MtrunA17_Chr4g0014261	0
MtrunA17_Chr4g0014351	0
MtrunA17_Chr4g0014391	0
MtrunA17_Chr4g0014421	1.61819842711649
MtrunA17_Chr4g0014431	0
MtrunA17_Chr4g0014461	-1.66348467761124
MtrunA17_Chr4g0014491	0
MtrunA17_Chr4g0014501	2.27475600601652
MtrunA17_Chr4g0014541	0
MtrunA17_Chr4g0014551	0
MtrunA17_Chr4g0014561	2.52248108920591
MtrunA17_Chr4g0014591	1.7111569195974
MtrunA17_Chr4g0014601	1.64958179959159
MtrunA17_Chr4g0014611	0
MtrunA17_Chr4g0014621	0
MtrunA17_Chr4g0014641	0
MtrunA17_Chr4g0014661	1.61036289657793
MtrunA17_Chr4g0014671	1.71718637033434
MtrunA17_Chr4g0014681	2.76741334647742
MtrunA17_Chr4g0014691	0
MtrunA17_Chr4g0014701	0
MtrunA17_Chr4g0014781	0
MtrunA17_Chr4g0014791	0
MtrunA17_Chr4g0014801	0
MtrunA17_Chr4g0014831	0
MtrunA17_Chr4g0014861	0
MtrunA17_Chr4g0014871	-2.13536397555287
MtrunA17_Chr4g0014901	0
MtrunA17_Chr4g0014911	0
MtrunA17_Chr4g0014921	1.69564992718435
MtrunA17_Chr4g0014931	1.85050733607231
MtrunA17_Chr4g0014951	0
MtrunA17_Chr4g0014961	0
MtrunA17_Chr4g0014971	-1.14076396371517
MtrunA17_Chr4g0015021	0
MtrunA17_Chr4g0015031	0
MtrunA17_Chr4g0015051	0
MtrunA17_Chr4g0015201	0
MtrunA17_Chr4g0015221	0
MtrunA17_Chr4g0015351	1.75482085263075
MtrunA17_Chr4g0015361	1.25496175300077
MtrunA17_Chr4g0015381	1.7046209368701
MtrunA17_Chr4g0015391	0
MtrunA17_Chr4g0015401	1.4807841783419
MtrunA17_Chr4g0015451	0
MtrunA17_Chr4g0015471	0.857894561566205
MtrunA17_Chr4g0015531	0
MtrunA17_Chr4g0015591	0
MtrunA17_Chr4g0015601	0
MtrunA17_Chr4g0015611	0
MtrunA17_Chr4g0015701	1.03325623886042
MtrunA17_Chr4g0015711	0
MtrunA17_Chr4g0015741	0
MtrunA17_Chr4g0015781	-1.97671414653896
MtrunA17_Chr4g0015791	-1.54857839642916
MtrunA17_Chr4g0015801	0
MtrunA17_Chr4g0015821	0
MtrunA17_Chr4g0015841	0.92738955229943
MtrunA17_Chr4g0015861	0
MtrunA17_Chr4g0015871	1.55365348069099
MtrunA17_Chr4g0015891	1.26864085636765
MtrunA17_Chr4g0015984	0
MtrunA17_Chr4g0016051	0
MtrunA17_Chr4g0016151	1.10417857443457
MtrunA17_Chr4g0016171	0
MtrunA17_Chr4g0016201	0
MtrunA17_Chr4g0016331	1.48880972326671
MtrunA17_Chr4g0016361	1.09332116082729
MtrunA17_Chr4g0016511	1.29716851693046
MtrunA17_Chr4g0016521	1.94857142386724
MtrunA17_Chr4g0016531	0
MtrunA17_Chr4g0016581	0.775418646650791
MtrunA17_Chr4g0016641	0
MtrunA17_Chr4g0016661	1.62063466688562
MtrunA17_Chr4g0016671	1.32982503331143
MtrunA17_Chr4g0016701	0
MtrunA17_Chr4g0016791	1.1098666741246
MtrunA17_Chr4g0016801	0
MtrunA17_Chr4g0016831	0
MtrunA17_Chr4g0016881	0
MtrunA17_Chr4g0016891	0
MtrunA17_Chr4g0017001	0
MtrunA17_Chr4g0017071	1.16448565666052
MtrunA17_Chr4g0017184	0
MtrunA17_Chr4g0017221	0
MtrunA17_Chr4g0017241	0
MtrunA17_Chr4g0017251	0
MtrunA17_Chr4g0017401	0
MtrunA17_Chr4g0017411	0
MtrunA17_Chr4g0017421	0.636036263652635
MtrunA17_Chr4g0017851	0.968028929239964
MtrunA17_Chr4g0017941	0
MtrunA17_Chr4g0018101	0
MtrunA17_Chr4g0018141	0
MtrunA17_Chr4g0018151	0
MtrunA17_Chr4g0018171	0
MtrunA17_Chr4g0018181	0
MtrunA17_Chr4g0018201	3.9698408157882
MtrunA17_Chr4g0018241	0
MtrunA17_Chr4g0018251	-1.08992672866361
MtrunA17_Chr4g0018261	-1.74419383799521
MtrunA17_Chr4g0018281	-1.69870130427826
MtrunA17_Chr4g0018361	0
MtrunA17_Chr4g0018371	-0.664942986127127
MtrunA17_Chr4g0018391	0
MtrunA17_Chr4g0018421	0
MtrunA17_Chr4g0018431	0
MtrunA17_Chr4g0018441	0
MtrunA17_Chr4g0018451	0
MtrunA17_Chr4g0018521	0
MtrunA17_Chr4g0018541	0
MtrunA17_Chr4g0018571	0
MtrunA17_Chr4g0018601	0
MtrunA17_Chr4g0018611	0
MtrunA17_Chr4g0018621	0
MtrunA17_Chr4g0018641	1.16151735481811
MtrunA17_Chr4g0018701	0
MtrunA17_Chr4g0018731	-0.61673473731928
MtrunA17_Chr4g0018781	0
MtrunA17_Chr4g0018791	0
MtrunA17_Chr4g0018851	0
MtrunA17_Chr4g0018891	0
MtrunA17_Chr4g0018921	2.38411194528797
MtrunA17_Chr4g0018931	0
MtrunA17_Chr4g0018961	0
MtrunA17_Chr4g0018971	-1.27367824807081
MtrunA17_Chr4g0018981	0
MtrunA17_Chr4g0018991	0
MtrunA17_Chr4g0019021	0
MtrunA17_Chr4g0019031	0
MtrunA17_Chr4g0019041	0
MtrunA17_Chr4g0019051	-1.31723612042908
MtrunA17_Chr4g0019071	0
MtrunA17_Chr4g0019131	-0.615604177604567
MtrunA17_Chr4g0019141	0
MtrunA17_Chr4g0019291	1.31809394332182
MtrunA17_Chr4g0019341	-2.77081694088334
MtrunA17_Chr4g0019351	-2.5922363483278
MtrunA17_Chr4g0019361	-1.04394599425054
MtrunA17_Chr4g0019371	0
MtrunA17_Chr4g0019391	0
MtrunA17_Chr4g0019421	1.17812043516441
MtrunA17_Chr4g0019451	0.839691828187724
MtrunA17_Chr4g0019521	0.791482984906997
MtrunA17_Chr4g0019571	-0.782450606532395
MtrunA17_Chr4g0019581	-2.81580418012492
MtrunA17_Chr4g0019601	-0.868727039064271
MtrunA17_Chr4g0019631	0
MtrunA17_Chr4g0019641	0
MtrunA17_Chr4g0019671	0
MtrunA17_Chr4g0019731	0
MtrunA17_Chr4g0019751	0
MtrunA17_Chr4g0019771	0
MtrunA17_Chr4g0019801	0
MtrunA17_Chr4g0019821	0
MtrunA17_Chr4g0019851	0
MtrunA17_Chr4g0019861	0
MtrunA17_Chr4g0019891	0
MtrunA17_Chr4g0019911	1.49070903515091
MtrunA17_Chr4g0019921	0
MtrunA17_Chr4g0019931	0
MtrunA17_Chr4g0020001	0
MtrunA17_Chr4g0020011	0
MtrunA17_Chr4g0020051	0
MtrunA17_Chr4g0020071	0
MtrunA17_Chr4g0020171	0
MtrunA17_Chr4g0020181	0
MtrunA17_Chr4g0020221	0
MtrunA17_Chr4g0020231	0
MtrunA17_Chr4g0020241	0
MtrunA17_Chr4g0020281	0
MtrunA17_Chr4g0020311	0
MtrunA17_Chr4g0020321	0
MtrunA17_Chr4g0020331	-0.69571643266919
MtrunA17_Chr4g0020501	0
MtrunA17_Chr4g0020521	0
MtrunA17_Chr4g0020571	0
MtrunA17_Chr4g0020581	0
MtrunA17_Chr4g0020591	0
MtrunA17_Chr4g0020621	0
MtrunA17_Chr4g0020671	0
MtrunA17_Chr4g0020691	-0.674676090339832
MtrunA17_Chr4g0020731	0
MtrunA17_Chr4g0020741	0
MtrunA17_Chr4g0020751	1.13134990163552
MtrunA17_Chr4g0020771	0
MtrunA17_Chr4g0020801	0
MtrunA17_Chr4g0020881	0
MtrunA17_Chr4g0020931	0
MtrunA17_Chr4g0020981	0
MtrunA17_Chr4g0020991	0
MtrunA17_Chr4g0021011	2.22759065189824
MtrunA17_Chr4g0021031	0
MtrunA17_Chr4g0021051	0
MtrunA17_Chr4g0021061	0
MtrunA17_Chr4g0021081	0
MtrunA17_Chr4g0021111	0.675614847867958
MtrunA17_Chr4g0021141	0
MtrunA17_Chr4g0021151	0
MtrunA17_Chr4g0021211	0
MtrunA17_Chr4g0021261	0
MtrunA17_Chr4g0021311	0
MtrunA17_Chr4g0021321	0
MtrunA17_Chr4g0021351	0.921225117352266
MtrunA17_Chr4g0021441	0
MtrunA17_Chr4g0021561	0
MtrunA17_Chr4g0021641	0
MtrunA17_Chr4g0021711	0
MtrunA17_Chr4g0021721	0
MtrunA17_Chr4g0021751	0
MtrunA17_Chr4g0021761	0
MtrunA17_Chr4g0021951	-0.778848525377129
MtrunA17_Chr4g0021961	0
MtrunA17_Chr4g0021981	1.04878901218605
MtrunA17_Chr4g0022021	3.20735062410272
MtrunA17_Chr4g0022041	0
MtrunA17_Chr4g0022051	6.50859274542085
MtrunA17_Chr4g0022061	0
MtrunA17_Chr4g0022071	0
MtrunA17_Chr4g0022101	0
MtrunA17_Chr4g0022111	0
MtrunA17_Chr4g0022171	0
MtrunA17_Chr4g0022251	0
MtrunA17_Chr4g0022261	6.06742643609091
MtrunA17_Chr4g0022271	0
MtrunA17_Chr4g0022281	0
MtrunA17_Chr4g0022321	0
MtrunA17_Chr4g0022331	0
MtrunA17_Chr4g0022391	0
MtrunA17_Chr4g0022401	0
MtrunA17_Chr4g0022421	0
MtrunA17_Chr4g0022441	0
MtrunA17_Chr4g0022481	0
MtrunA17_Chr4g0022491	0
MtrunA17_Chr4g0022511	0
MtrunA17_Chr4g0022521	0
MtrunA17_Chr4g0022531	0
MtrunA17_Chr4g0022551	0
MtrunA17_Chr4g0022591	0
MtrunA17_Chr4g0022611	0
MtrunA17_Chr4g0022651	0.932882140619155
MtrunA17_Chr4g0022691	0
MtrunA17_Chr4g0022781	0
MtrunA17_Chr4g0022791	0
MtrunA17_Chr4g0022881	-3.87949226271682
MtrunA17_Chr4g0022891	-1.58636368984128
MtrunA17_Chr4g0022951	0
MtrunA17_Chr4g0022991	0
MtrunA17_Chr4g0023041	0
MtrunA17_Chr4g0023051	0
MtrunA17_Chr4g0023061	0
MtrunA17_Chr4g0023071	0
MtrunA17_Chr4g0023081	0
MtrunA17_Chr4g0023111	0
MtrunA17_Chr4g0023171	0
MtrunA17_Chr4g0023181	0
MtrunA17_Chr4g0023201	0
MtrunA17_Chr4g0023221	1.26521788630912
MtrunA17_Chr4g0023231	0
MtrunA17_Chr4g0023241	0
MtrunA17_Chr4g0023341	0
MtrunA17_Chr4g0023411	0
MtrunA17_Chr4g0023601	0
MtrunA17_Chr4g0023621	-0.631765018137418
MtrunA17_Chr4g0023681	-0.940762055825708
MtrunA17_Chr4g0023741	0
MtrunA17_Chr4g0023801	0
MtrunA17_Chr4g0023901	0
MtrunA17_Chr4g0023961	1.19688037867789
MtrunA17_Chr4g0023991	0
MtrunA17_Chr4g0024001	0
MtrunA17_Chr4g0024041	-0.702547566866704
MtrunA17_Chr4g0024121	0
MtrunA17_Chr4g0024131	0
MtrunA17_Chr4g0024171	0
MtrunA17_Chr4g0024181	0
MtrunA17_Chr4g0024221	0
MtrunA17_Chr4g0024291	0
MtrunA17_Chr4g0024321	0
MtrunA17_Chr4g0024431	1.28898414024651
MtrunA17_Chr4g0024444	0
MtrunA17_Chr4g0024501	2.79380223467118
MtrunA17_Chr4g0024511	0
MtrunA17_Chr4g0024531	-0.708828968225688
MtrunA17_Chr4g0024571	0
MtrunA17_Chr4g0024601	0
MtrunA17_Chr4g0024621	0
MtrunA17_Chr4g0024631	0
MtrunA17_Chr4g0024671	1.95538552440143
MtrunA17_Chr4g0024691	0
MtrunA17_Chr4g0024711	0
MtrunA17_Chr4g0024721	0
MtrunA17_Chr4g0024741	0
MtrunA17_Chr4g0024771	0
MtrunA17_Chr4g0024781	0
MtrunA17_Chr4g0024791	0
MtrunA17_Chr4g0024811	0
MtrunA17_Chr4g0024821	0
MtrunA17_Chr4g0024861	0
MtrunA17_Chr4g0024991	0
MtrunA17_Chr4g0025041	0
MtrunA17_Chr4g0025081	-3.11938480620568
MtrunA17_Chr4g0025201	0
MtrunA17_Chr4g0025241	0
MtrunA17_Chr4g0025291	0
MtrunA17_Chr4g0025311	0
MtrunA17_Chr4g0025321	0
MtrunA17_Chr4g0025341	0
MtrunA17_Chr4g0025381	0
MtrunA17_Chr4g0025391	0
MtrunA17_Chr4g0025441	0
MtrunA17_Chr4g0025451	0
MtrunA17_Chr4g0025481	0
MtrunA17_Chr4g0025501	1.46417356763264
MtrunA17_Chr4g0025521	1.10245067952306
MtrunA17_Chr4g0025531	0
MtrunA17_Chr4g0025571	0
MtrunA17_Chr4g0025591	-1.49603913000036
MtrunA17_Chr4g0025601	0.779258942125824
MtrunA17_Chr4g0025621	2.93388089519416
MtrunA17_Chr4g0025631	0
MtrunA17_Chr4g0025661	0
MtrunA17_Chr4g0025671	0
MtrunA17_Chr4g0025681	0
MtrunA17_Chr4g0025691	-1.06966145812902
MtrunA17_Chr4g0025701	-1.30353281079158
MtrunA17_Chr4g0025731	-1.12838191299453
MtrunA17_Chr4g0025741	-1.32691945451359
MtrunA17_Chr4g0025751	-2.82283678585383
MtrunA17_Chr4g0025771	-2.43019509714982
MtrunA17_Chr4g0025781	-2.74274593797119
MtrunA17_Chr4g0025811	0
MtrunA17_Chr4g0025821	-1.15394824928893
MtrunA17_Chr4g0025831	-1.14726371176497
MtrunA17_Chr4g0025881	-0.651273884269865
MtrunA17_Chr4g0025891	0
MtrunA17_Chr4g0025901	0
MtrunA17_Chr4g0025931	0
MtrunA17_Chr4g0025951	0
MtrunA17_Chr4g0025961	0
MtrunA17_Chr4g0025971	1.114650766671
MtrunA17_Chr4g0026001	0
MtrunA17_Chr4g0026041	0
MtrunA17_Chr4g0026051	0
MtrunA17_Chr4g0026061	1.36331499546722
MtrunA17_Chr4g0026081	-0.723646483482329
MtrunA17_Chr4g0026091	0
MtrunA17_Chr4g0026101	0
MtrunA17_Chr4g0026121	0
MtrunA17_Chr4g0026141	0
MtrunA17_Chr4g0026211	0
MtrunA17_Chr4g0026241	0.724038655124765
MtrunA17_Chr4g0026281	0
MtrunA17_Chr4g0026311	0
MtrunA17_Chr4g0026321	1.39810735229855
MtrunA17_Chr4g0026331	0
MtrunA17_Chr4g0026341	0
MtrunA17_Chr4g0026401	0
MtrunA17_Chr4g0026521	0
MtrunA17_Chr4g0026561	0
MtrunA17_Chr4g0026581	0
MtrunA17_Chr4g0026591	0
MtrunA17_Chr4g0026611	0
MtrunA17_Chr4g0026631	0
MtrunA17_Chr4g0026641	-2.22432442193432
MtrunA17_Chr4g0026681	0
MtrunA17_Chr4g0026691	2.12547211214792
MtrunA17_Chr4g0026701	0
MtrunA17_Chr4g0026771	0
MtrunA17_Chr4g0026941	-0.947270199072132
MtrunA17_Chr4g0026951	0
MtrunA17_Chr4g0026991	0
MtrunA17_Chr4g0027061	0
MtrunA17_Chr4g0027091	0.69876596641559
MtrunA17_Chr4g0027101	1.68375726425528
MtrunA17_Chr4g0027111	0
MtrunA17_Chr4g0027121	0
MtrunA17_Chr4g0027131	0
MtrunA17_Chr4g0027161	0
MtrunA17_Chr4g0027171	2.05754363911211
MtrunA17_Chr4g0027181	0
MtrunA17_Chr4g0027191	0
MtrunA17_Chr4g0027221	0
MtrunA17_Chr4g0027231	0
MtrunA17_Chr4g0027241	0
MtrunA17_Chr4g0027251	1.179778976579
MtrunA17_Chr4g0027261	0
MtrunA17_Chr4g0027411	0
MtrunA17_Chr4g0027431	0
MtrunA17_Chr4g0027441	0
MtrunA17_Chr4g0027451	0
MtrunA17_Chr4g0027461	0
MtrunA17_Chr4g0027471	0
MtrunA17_Chr4g0027511	0
MtrunA17_Chr4g0027591	0
MtrunA17_Chr4g0027651	0
MtrunA17_Chr4g0027671	0
MtrunA17_Chr4g0027691	-1.36083355912563
MtrunA17_Chr4g0027701	0
MtrunA17_Chr4g0027751	0
MtrunA17_Chr4g0027771	0
MtrunA17_Chr4g0027791	0
MtrunA17_Chr4g0027821	0
MtrunA17_Chr4g0027851	0
MtrunA17_Chr4g0027861	0
MtrunA17_Chr4g0027941	0
MtrunA17_Chr4g0027961	0
MtrunA17_Chr4g0027971	0.776479510865667
MtrunA17_Chr4g0027991	0
MtrunA17_Chr4g0028041	0
MtrunA17_Chr4g0028071	0
MtrunA17_Chr4g0028091	0
MtrunA17_Chr4g0028101	0
MtrunA17_Chr4g0028121	-0.828459564103611
MtrunA17_Chr4g0028131	0
MtrunA17_Chr4g0028151	0
MtrunA17_Chr4g0028161	0
MtrunA17_Chr4g0028171	0
MtrunA17_Chr4g0028191	0
MtrunA17_Chr4g0028201	0
MtrunA17_Chr4g0028221	0
MtrunA17_Chr4g0028261	-1.20288782999727
MtrunA17_Chr4g0028271	0.725850167025788
MtrunA17_Chr4g0028281	0
MtrunA17_Chr4g0028291	0
MtrunA17_Chr4g0028311	0.828940136410838
MtrunA17_Chr4g0028321	0
MtrunA17_Chr4g0028331	0
MtrunA17_Chr4g0028351	0
MtrunA17_Chr4g0028361	2.50284638483917
MtrunA17_Chr4g0028411	-1.29115556462356
MtrunA17_Chr4g0028461	-1.11931967592608
MtrunA17_Chr4g0028471	0
MtrunA17_Chr4g0028511	5.6496394974172
MtrunA17_Chr4g0028521	1.06120760361749
MtrunA17_Chr4g0028541	-2.69858626533891
MtrunA17_Chr4g0028551	-2.54113420909222
MtrunA17_Chr4g0028591	0
MtrunA17_Chr4g0028601	0
MtrunA17_Chr4g0028621	0
MtrunA17_Chr4g0028631	0
MtrunA17_Chr4g0028651	0
MtrunA17_Chr4g0028711	1.78221447221708
MtrunA17_Chr4g0028721	0
MtrunA17_Chr4g0028731	0
MtrunA17_Chr4g0028781	0
MtrunA17_Chr4g0028801	0
MtrunA17_Chr4g0028831	0
MtrunA17_Chr4g0028841	0
MtrunA17_Chr4g0028851	0
MtrunA17_Chr4g0028871	0
MtrunA17_Chr4g0028881	0
MtrunA17_Chr4g0028911	0
MtrunA17_Chr4g0028921	0.986440965035872
MtrunA17_Chr4g0028931	0
MtrunA17_Chr4g0028941	0
MtrunA17_Chr4g0028961	0.707308298210904
MtrunA17_Chr4g0028971	0
MtrunA17_Chr4g0028991	0
MtrunA17_Chr4g0029031	0
MtrunA17_Chr4g0029051	0
MtrunA17_Chr4g0029071	0
MtrunA17_Chr4g0029131	0
MtrunA17_Chr4g0029161	0
MtrunA17_Chr4g0029181	0
MtrunA17_Chr4g0029191	0
MtrunA17_Chr4g0029211	0
MtrunA17_Chr4g0029221	0
MtrunA17_Chr4g0029231	0
MtrunA17_Chr4g0029261	1.39551770250372
MtrunA17_Chr4g0029301	-0.596028663833629
MtrunA17_Chr4g0029311	0
MtrunA17_Chr4g0029331	0
MtrunA17_Chr4g0029341	-1.04699667301875
MtrunA17_Chr4g0029421	0
MtrunA17_Chr4g0029431	0
MtrunA17_Chr4g0029441	0
MtrunA17_Chr4g0029481	0
MtrunA17_Chr4g0029501	0
MtrunA17_Chr4g0029521	2.11501096018738
MtrunA17_Chr4g0029531	0
MtrunA17_Chr4g0029671	1.16627943565181
MtrunA17_Chr4g0029681	-0.953288978736221
MtrunA17_Chr4g0029691	0
MtrunA17_Chr4g0029711	0
MtrunA17_Chr4g0029931	0
MtrunA17_Chr4g0029941	0
MtrunA17_Chr4g0029961	0
MtrunA17_Chr4g0029991	0
MtrunA17_Chr4g0030001	0
MtrunA17_Chr4g0030011	1.2284968105322
MtrunA17_Chr4g0030021	0
MtrunA17_Chr4g0030031	0
MtrunA17_Chr4g0030041	0
MtrunA17_Chr4g0030051	0
MtrunA17_Chr4g0030081	0
MtrunA17_Chr4g0030091	0
MtrunA17_Chr4g0030101	0
MtrunA17_Chr4g0030121	0
MtrunA17_Chr4g0030131	0
MtrunA17_Chr4g0030141	0
MtrunA17_Chr4g0030151	0
MtrunA17_Chr4g0030191	0
MtrunA17_Chr4g0030211	1.06201617449786
MtrunA17_Chr4g0030221	0.712450884787589
MtrunA17_Chr4g0030231	0
MtrunA17_Chr4g0030241	0
MtrunA17_Chr4g0030271	-0.946154754311995
MtrunA17_Chr4g0030361	0
MtrunA17_Chr4g0030371	-1.15341732096539
MtrunA17_Chr4g0030381	0
MtrunA17_Chr4g0030391	0
MtrunA17_Chr4g0030401	-0.730555633842594
MtrunA17_Chr4g0030431	0
MtrunA17_Chr4g0030441	0
MtrunA17_Chr4g0030531	0
MtrunA17_Chr4g0030551	0
MtrunA17_Chr4g0030581	0
MtrunA17_Chr4g0030601	2.9310852824173
MtrunA17_Chr4g0030621	-2.99811044862782
MtrunA17_Chr4g0030641	0
MtrunA17_Chr4g0030651	0
MtrunA17_Chr4g0030661	0
MtrunA17_Chr4g0030671	0
MtrunA17_Chr4g0030681	0
MtrunA17_Chr4g0030701	-1.41087172686673
MtrunA17_Chr4g0030731	0
MtrunA17_Chr4g0030781	0
MtrunA17_Chr4g0030791	0
MtrunA17_Chr4g0030811	0
MtrunA17_Chr4g0030821	0
MtrunA17_Chr4g0030841	1.28999977490964
MtrunA17_Chr4g0030861	4.01122347256033
MtrunA17_Chr4g0030881	-0.687400243002464
MtrunA17_Chr4g0030891	0
MtrunA17_Chr4g0030931	0
MtrunA17_Chr4g0030941	0
MtrunA17_Chr4g0030951	0
MtrunA17_Chr4g0030971	0
MtrunA17_Chr4g0030981	0
MtrunA17_Chr4g0031001	0
MtrunA17_Chr4g0031021	0
MtrunA17_Chr4g0031041	0
MtrunA17_Chr4g0031061	0
MtrunA17_Chr4g0031091	0
MtrunA17_Chr4g0031101	0
MtrunA17_Chr4g0031131	0
MtrunA17_Chr4g0031141	0
MtrunA17_Chr4g0031151	0
MtrunA17_Chr4g0031171	2.60153743722935
MtrunA17_Chr4g0031191	0
MtrunA17_Chr4g0031221	0
MtrunA17_Chr4g0031261	0
MtrunA17_Chr4g0031291	0
MtrunA17_Chr4g0031301	0
MtrunA17_Chr4g0031321	0
MtrunA17_Chr4g0031411	0
MtrunA17_Chr4g0031431	0
MtrunA17_Chr4g0031491	0
MtrunA17_Chr4g0031501	0.993664535477519
MtrunA17_Chr4g0031511	0
MtrunA17_Chr4g0031521	0
MtrunA17_Chr4g0031531	0
MtrunA17_Chr4g0031541	-1.0692339860855
MtrunA17_Chr4g0031561	0
MtrunA17_Chr4g0031571	0
MtrunA17_Chr4g0031591	0
MtrunA17_Chr4g0031621	0
MtrunA17_Chr4g0031631	0
MtrunA17_Chr4g0031651	0
MtrunA17_Chr4g0031671	0
MtrunA17_Chr4g0031681	0
MtrunA17_Chr4g0031701	0
MtrunA17_Chr4g0031711	0
MtrunA17_Chr4g0031721	0
MtrunA17_Chr4g0031731	0
MtrunA17_Chr4g0031741	0
MtrunA17_Chr4g0031841	0
MtrunA17_Chr4g0031871	1.61394043832031
MtrunA17_Chr4g0031891	0
MtrunA17_Chr4g0031901	0.6591443985417
MtrunA17_Chr4g0031911	0
MtrunA17_Chr4g0031921	0
MtrunA17_Chr4g0031931	0
MtrunA17_Chr4g0031951	0
MtrunA17_Chr4g0031961	-0.733684670300857
MtrunA17_Chr4g0031971	0
MtrunA17_Chr4g0031981	0
MtrunA17_Chr4g0032011	0
MtrunA17_Chr4g0032021	0
MtrunA17_Chr4g0032041	0
MtrunA17_Chr4g0032081	0.747434763628304
MtrunA17_Chr4g0032141	0
MtrunA17_Chr4g0032171	0
MtrunA17_Chr4g0032181	0
MtrunA17_Chr4g0032191	0
MtrunA17_Chr4g0032231	0
MtrunA17_Chr4g0032241	0
MtrunA17_Chr4g0032261	0
MtrunA17_Chr4g0032271	0
MtrunA17_Chr4g0032281	3.20664016432606
MtrunA17_Chr4g0032291	0
MtrunA17_Chr4g0032301	-1.24484295087638
MtrunA17_Chr4g0032331	-0.829804151786878
MtrunA17_Chr4g0032341	0
MtrunA17_Chr4g0032351	0
MtrunA17_Chr4g0032361	0
